"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","p_leader_social*","p_mainstream_social*","p_hedonistic_social*","policy*","num-replicates","best-fitness-so-far"
"32","5","""schwarz""","true","0","5","false","0.02988427620988633","""showerhead""","0.11582652995450593","0.9478634756670441","0.42156713418163405","""off""","5","49.52"
"32","25","""schwarz""","true","0","5","false","0.022729702737193432","""showerhead""","0.11582652995450593","0.9478634756670441","0.38234118723281496","""off""","5","27.22"
"32","30","""schwarz""","true","0","5","false","0.022729702737193432","""showerhead""","0.11582652995450593","1","0.38234118723281496","""off""","5","16.272000000000002"
"32","40","""schwarz""","true","0","5","false","0.020596808865979505","""showerhead""","0.11582652995450593","1","0.38234118723281496","""off""","5","15.52"
"32","50","""schwarz""","true","0","5","false","0.020596808865979505","""showerhead""","0.06088819978884712","1","0.38234118723281496","""off""","5","13.871999999999998"
"32","65","""schwarz""","true","0","5","false","0.020596808865979505","""showerhead""","0.2642745003487721","1","0.38234118723281496","""off""","5","12.671999999999999"
"32","100","""schwarz""","true","0","5","false","0.021490168595502176","""showerhead""","0.2642745003487721","0.9677655302455335","0.40184010801865194","""off""","5","11.287999999999997"
"32","150","""schwarz""","true","0","5","false","0.020787249324731496","""showerhead""","0.13804395892296625","1","0.5280669986223573","""off""","5","11.072"
"33","5","""schwarz""","true","0","5","false","0.014739290671613042","""showerhead""","0.09115080644783224","0.7074973579238396","0.6730765190638844","""off""","5","10.671999999999999"
"33","20","""schwarz""","true","0","5","false","0.014739290671613042","""showerhead""","0","0.7074973579238396","0.6984278526148221","""off""","5","8.920000000000002"
"33","25","""schwarz""","true","0","5","false","0.014739290671613042","""showerhead""","0","0.6334990353334504","0.6984278526148221","""off""","5","8.740000000000002"
"33","70","""schwarz""","true","0","5","false","0.014739290671613042","""showerhead""","0","0.7784921411675343","0.6787108898576816","""off""","5","8.408000000000001"
"33","290","""schwarz""","true","0","5","false","0.016242765931307707","""showerhead""","0.2227114604355355","0.7942886305891967","0.7246590317879334","""off""","5","7.5920000000000005"
"34","5","""schwarz""","true","0","5","false","0.012834835402840578","""showerhead""","0.8136857621682136","0.13985820782419822","0.8462968044817047","""off""","5","20.112"
"34","10","""schwarz""","true","0","5","false","0.012834835402840578","""showerhead""","0.8136857621682136","0","0.9359301351057492","""off""","5","18.612000000000002"
"34","15","""schwarz""","true","0","5","false","0.012514829932554634","""showerhead""","0.8136857621682136","0","0.9359301351057492","""off""","5","18.012"
"34","65","""schwarz""","true","0","5","false","0.012514829932554634","""showerhead""","0.8136857621682136","0.11092369633635374","0.9359301351057492","""off""","5","17.680000000000003"
"34","80","""schwarz""","true","0","5","false","0.011745154180814602","""showerhead""","0.8136857621682136","0.11092369633635374","0.9359301351057492","""off""","5","16.864"
"35","5","""schwarz""","true","0","5","false","0.020534357998445853","""showerhead""","0.22322867934341661","0.4724590349529918","0.2565664537034328","""off""","5","43.42"
"35","10","""schwarz""","true","0","5","false","0.020534357998445853","""showerhead""","0.4199042581457373","0.4724590349529918","0.2565664537034328","""off""","5","40.120000000000005"
"35","15","""schwarz""","true","0","5","false","0.020534357998445853","""showerhead""","0.4199042581457373","0.640893364283058","0.2565664537034328","""off""","5","25.120000000000005"
"35","20","""schwarz""","true","0","5","false","0.017978256850952834","""showerhead""","0.4199042581457373","0.640893364283058","0.2565664537034328","""off""","5","14.812000000000001"
"35","45","""schwarz""","true","0","5","false","0.017978256850952834","""showerhead""","0.4199042581457373","0.7476683091446641","0.2565664537034328","""off""","5","14.792000000000002"
"35","60","""schwarz""","true","0","5","false","0.017333850883493623","""showerhead""","0.4199042581457373","0.7476683091446641","0.2565664537034328","""off""","5","13.14"
"35","75","""schwarz""","true","0","5","false","0.017333850883493623","""showerhead""","0.4199042581457373","0.7476683091446641","0.39249708656652893","""off""","5","12.164000000000001"
"35","80","""schwarz""","true","0","5","false","0.017333850883493623","""showerhead""","0.3353812753519705","0.7476683091446641","0.39249708656652893","""off""","5","11.964"
"35","105","""schwarz""","true","0","5","false","0.017333850883493623","""showerhead""","0.30982295194650633","0.8251660848871573","0.41259209312813366","""off""","5","11.392"
"35","160","""schwarz""","true","0","5","false","0.019542074230035837","""showerhead""","0.30982295194650633","0.8129090337642026","0.5678689857877512","""off""","5","10.963999999999999"
"35","190","""schwarz""","true","0","5","false","0.019542074230035837","""showerhead""","0.30982295194650633","0.8129090337642026","0.6843437893295158","""off""","5","10.192"
"35","275","""schwarz""","true","0","5","false","0.01604245097283391","""showerhead""","0.17482491290885618","0.8579673173796304","0.6843437893295158","""off""","5","9.492"
"36","5","""schwarz""","true","0","5","false","0.033808812762719534","""showerhead""","0.3959972863911515","0.2365301630288258","0.05972363475713227","""off""","5","1068.92"
"36","10","""schwarz""","true","0","5","false","0.033808812762719534","""showerhead""","0.3959972863911515","0.2365301630288258","0.0873065109533703","""off""","5","1068.02"
"36","15","""schwarz""","true","0","5","false","0.027545780220268823","""showerhead""","0.3959972863911515","0.2365301630288258","0.0873065109533703","""off""","5","1062.52"
"36","55","""schwarz""","true","0","5","false","0.027545780220268823","""showerhead""","0.4505000393101531","0.2365301630288258","0.010611850533131137","""off""","5","1061.72"
"36","115","""schwarz""","true","0","5","false","0.024053006482161025","""showerhead""","0.5814814633936611","0.17530911286964337","0.01812673915719848","""off""","5","1055.22"
"36","130","""schwarz""","true","0","5","false","0.024053006482161025","""showerhead""","0.5814814633936611","0.28266873900219214","0","""off""","5","1053.12"
"36","135","""schwarz""","true","0","5","false","0.021685948601538448","""showerhead""","0.5814814633936611","0.28266873900219214","0","""off""","5","47.22"
"36","150","""schwarz""","true","0","5","false","0.0170014965102568","""showerhead""","0.5814814633936611","0.28266873900219214","0","""off""","5","31.140000000000004"
"36","160","""schwarz""","true","0","5","false","0.0170014965102568","""showerhead""","0.5814814633936611","0.3154398618218379","0","""off""","5","29.439999999999998"
"36","175","""schwarz""","true","0","5","false","0.013775039337497215","""showerhead""","0.5814814633936611","0.3154398618218379","0","""off""","5","22.412"
"36","185","""schwarz""","true","0","5","false","0.013887951252186255","""showerhead""","0.5814814633936611","0.3598600735984811","0.02781494128158122","""off""","5","22.012"
"36","210","""schwarz""","true","0","5","false","0.011519045761371471","""showerhead""","0.5814814633936611","0.3598600735984811","0.02781494128158122","""off""","5","19.464000000000002"
"36","225","""schwarz""","true","0","5","false","0.011519045761371471","""showerhead""","0.5814814633936611","0.45538350166776354","0.02781494128158122","""off""","5","19.312"
"36","245","""schwarz""","true","0","5","false","0.011519045761371471","""showerhead""","0.5814814633936611","0.472570886717606","0.12489277976122465","""off""","5","18.18"
"36","265","""schwarz""","true","0","5","false","0.011519045761371471","""showerhead""","0.5814814633936611","0.3342511127232999","0.12489277976122465","""off""","5","17.412"
"36","300","""schwarz""","true","0","5","false","0.011519045761371471","""showerhead""","0.5814814633936611","0.3342511127232999","0.264409290577577","""off""","5","17.364"
"37","5","""schwarz""","true","0","5","false","0.024122853280257848","""showerhead""","0.6466880148727052","0.22996985800422232","0.20829901360116854","""off""","5","1051.62"
"37","20","""schwarz""","true","0","5","false","0.024882855425450878","""showerhead""","0.6466880148727052","0.22996985800422232","0.20829901360116854","""off""","5","52.22"
"37","25","""schwarz""","true","0","5","false","0.024882855425450878","""showerhead""","0.7979273021803186","0.22996985800422232","0.20829901360116854","""off""","5","49.62"
"37","30","""schwarz""","true","0","5","false","0.024882855425450878","""showerhead""","0.7979273021803186","0.28616869049852384","0.20829901360116854","""off""","5","43.519999999999996"
"37","65","""schwarz""","true","0","5","false","0.024882855425450878","""showerhead""","0.8162050264500061","0.28616869049852384","0.20829901360116854","""off""","5","42.32"
"37","75","""schwarz""","true","0","5","false","0.022751511164780778","""showerhead""","0.8162050264500061","0.28616869049852384","0.20829901360116854","""off""","5","36.32000000000001"
"37","80","""schwarz""","true","0","5","false","0.021885333001909722","""showerhead""","0.8162050264500061","0.28616869049852384","0.20829901360116854","""off""","5","35.239999999999995"
"37","95","""schwarz""","true","0","5","false","0.02122996280048161","""showerhead""","0.8162050264500061","0.28616869049852384","0.269207313495696","""off""","5","32.74"
"37","105","""schwarz""","true","0","5","false","0.02122996280048161","""showerhead""","0.8162050264500061","0.28616869049852384","0.2794163800254595","""off""","5","32.34"
"37","110","""schwarz""","true","0","5","false","0.017978216852525507","""showerhead""","0.8162050264500061","0.29700399396909005","0.2794163800254595","""off""","5","26.311999999999998"
"37","160","""schwarz""","true","0","5","false","0.017978216852525507","""showerhead""","0.8043971973240893","0.28342736663720275","0.2794163800254595","""off""","5","26.112"
"37","170","""schwarz""","true","0","5","false","0.017978216852525507","""showerhead""","0.8043971973240893","0.28342736663720275","0.5792232358470786","""off""","5","24.512"
"37","185","""schwarz""","true","0","5","false","0.01565669311548652","""showerhead""","0.8043971973240893","0.40878144726494536","0.5792232358470786","""off""","5","18.012000000000004"
"37","245","""schwarz""","true","0","5","false","0.01565669311548652","""showerhead""","0.8103993231556884","0.40878144726494536","0.5792232358470786","""off""","5","18.012"
"38","5","""schwarz""","true","0","5","false","0.026788943179997787","""showerhead""","0.5040446020080827","0.6284162238256288","0.28202799429671066","""off""","5","37.81999999999999"
"38","15","""schwarz""","true","0","5","false","0.01836251019332025","""showerhead""","0.5040446020080827","0.6284162238256288","0.34411826066836715","""off""","5","18.04"
"38","20","""schwarz""","true","0","5","false","0.01836251019332025","""showerhead""","0.5494089906242612","0.6284162238256288","0.34411826066836715","""off""","5","17.312"
"38","25","""schwarz""","true","0","5","false","0.014724038582838819","""showerhead""","0.5494089906242612","0.6284162238256288","0.34411826066836715","""off""","5","15.764"
"38","85","""schwarz""","true","0","5","false","0.01592116241381336","""showerhead""","0.5494089906242612","0.619000134220763","0.2859925907087917","""off""","5","14.664000000000001"
"38","100","""schwarz""","true","0","5","false","0.01592116241381336","""showerhead""","0.48414013246096266","0.619000134220763","0.2859925907087917","""off""","5","14.612000000000002"
"38","130","""schwarz""","true","0","5","false","0.01592116241381336","""showerhead""","0.4602203319352265","0.619000134220763","0.3589075243411968","""off""","5","14.464000000000002"
"38","200","""schwarz""","true","0","5","false","0.01592116241381336","""showerhead""","0.4332139028973019","0.6024743208928807","0.37867326980223665","""off""","5","13.812000000000001"
"38","225","""schwarz""","true","0","5","false","0.014114507737796248","""showerhead""","0.4332139028973019","0.6024743208928807","0.37867326980223665","""off""","5","13.764000000000001"
"38","240","""schwarz""","true","0","5","false","0.014114507737796248","""showerhead""","0.4332139028973019","0.6024743208928807","0.32437304101779746","""off""","5","13.264"
"39","5","""schwarz""","true","0","5","false","0.03926304620667867","""showerhead""","0.1075385725982787","0.5632119431910164","0.8271254737778454","""off""","5","1068.22"
"39","40","""schwarz""","true","0","5","false","0.03776254225196936","""showerhead""","0.2800637464624921","0.5980711503197935","0.8098234528671746","""off""","5","1065.22"
"39","75","""schwarz""","true","0","5","false","0.038275752628666275","""showerhead""","0.2800637464624921","0.8307591506508407","0.5183736797987082","""off""","5","1064.32"
"39","80","""schwarz""","true","0","5","false","0.038275752628666275","""showerhead""","0.2800637464624921","0.893781967552732","0.5183736797987082","""off""","5","1062.42"
"39","90","""schwarz""","true","0","5","false","0.038275752628666275","""showerhead""","0.2800637464624921","0.893781967552732","0.5956542979662951","""off""","5","61.42000000000001"
"39","120","""schwarz""","true","0","5","false","0.038275752628666275","""showerhead""","0.41258710768625206","0.893781967552732","0.5956542979662951","""off""","5","51.620000000000005"
"39","135","""schwarz""","true","0","5","false","0.03438316861066764","""showerhead""","0.41258710768625206","0.893781967552732","0.42813891610601484","""off""","5","49.019999999999996"
"39","140","""schwarz""","true","0","5","false","0.03438316861066764","""showerhead""","0.41258710768625206","0.893781967552732","0.4205354732768813","""off""","5","48.12"
"39","150","""schwarz""","true","0","5","false","0.03438316861066764","""showerhead""","0.41258710768625206","0.893781967552732","0.642737336300222","""off""","5","36.620000000000005"
"39","185","""schwarz""","true","0","5","false","0.030828603996964844","""showerhead""","0.41258710768625206","0.893781967552732","0.5832809816693769","""off""","5","32.019999999999996"
"39","195","""schwarz""","true","0","5","false","0.030828603996964844","""showerhead""","0.41258710768625206","0.9536353459488177","0.5832809816693769","""off""","5","17.72"
"39","235","""schwarz""","true","0","5","false","0.027164458751663782","""showerhead""","0.41258710768625206","0.9536353459488177","0.5832809816693769","""off""","5","15.392"
"39","240","""schwarz""","true","0","5","false","0.02774052195955387","""showerhead""","0.483026161493344","0.9536353459488177","0.5832809816693769","""off""","5","14.280000000000001"
"39","245","""schwarz""","true","0","5","false","0.02774052195955387","""showerhead""","0.483026161493344","0.9536353459488177","0.8138826824270087","""off""","5","13.780000000000001"
"39","250","""schwarz""","true","0","5","false","0.02774052195955387","""showerhead""","0.483026161493344","0.9536353459488177","0.720451100637717","""off""","5","13.38"
"39","255","""schwarz""","true","0","5","false","0.02775506625855044","""showerhead""","0.483026161493344","0.9536353459488177","0.720451100637717","""off""","5","11.219999999999999"
"40","5","""schwarz""","true","0","5","false","0.020669230682733505","""showerhead""","0.34404339206570944","0.3934948731871374","0.14608816059673446","""off""","5","43.32"
"40","15","""schwarz""","true","0","5","false","0.020669230682733505","""showerhead""","0.4077806371197126","0.3934948731871374","0.14608816059673446","""off""","5","43.02"
"40","40","""schwarz""","true","0","5","false","0.020669230682733505","""showerhead""","0.4419476324151006","0.4806560148696492","0.14608816059673446","""off""","5","37.519999999999996"
"40","55","""schwarz""","true","0","5","false","0.019913504041399795","""showerhead""","0.4419476324151006","0.4806560148696492","0.14608816059673446","""off""","5","35.519999999999996"
"40","60","""schwarz""","true","0","5","false","0.019913504041399795","""showerhead""","0.4419476324151006","0.5367832224428364","0.14608816059673446","""off""","5","30.44"
"40","80","""schwarz""","true","0","5","false","0.01533303683081969","""showerhead""","0.4419476324151006","0.4563418264321685","0.14608816059673446","""off""","5","22.64"
"40","90","""schwarz""","true","0","5","false","0.01533303683081969","""showerhead""","0.23595003870604747","0.4563418264321685","0.14608816059673446","""off""","5","21.520000000000003"
"40","105","""schwarz""","true","0","5","false","0.01045644190914288","""showerhead""","0.32393393052030894","0.4563418264321685","0.14608816059673446","""off""","5","14.564000000000004"
"40","155","""schwarz""","true","0","5","false","0.01045644190914288","""showerhead""","0.32393393052030894","0.32289174416257327","0.4218503383458169","""off""","5","13.764"
"40","170","""schwarz""","true","0","5","false","0.01045644190914288","""showerhead""","0.32393393052030894","0.3672622571045853","0.4218503383458169","""off""","5","13.611999999999998"
"40","225","""schwarz""","true","0","5","false","0.01045644190914288","""showerhead""","0.2620131915951935","0.3672622571045853","0.4218503383458169","""off""","5","13.012000000000002"
"40","230","""schwarz""","true","0","5","false","0.01045644190914288","""showerhead""","0.2620131915951935","0.3672622571045853","0.5130521347423976","""off""","5","13.011999999999999"
"40","265","""schwarz""","true","0","5","false","0.01045644190914288","""showerhead""","0.24898500811433666","0.3672622571045853","0.5130521347423976","""off""","5","11.012"
"41","5","""schwarz""","true","0","5","false","0.0170730858677033","""showerhead""","0.19050970244120757","0.1986177138475712","0.9595385968371086","""off""","5","31.720000000000002"
"41","20","""schwarz""","true","0","5","false","0.010955751229794319","""showerhead""","0.19050970244120757","0.1986177138475712","0.9536565863885764","""off""","5","13.012"
"41","25","""schwarz""","true","0","5","false","0.010955751229794319","""showerhead""","0.19050970244120757","0.1986177138475712","1","""off""","5","12.612"
"41","30","""schwarz""","true","0","5","false","0.010955751229794319","""showerhead""","0.19050970244120757","0.1986177138475712","0.904771232901705","""off""","5","12.212"
"41","35","""schwarz""","true","0","5","false","0.010955751229794319","""showerhead""","0.19050970244120757","0.1986177138475712","0.9849443451636309","""off""","5","11.912"
"41","40","""schwarz""","true","0","5","false","0.010955751229794319","""showerhead""","0.17922914183179373","0.1986177138475712","1","""off""","5","11.612"
"41","60","""schwarz""","true","0","5","false","0.008869087707647844","""showerhead""","0.17922914183179373","0.1986177138475712","1","""off""","5","11.564000000000002"
"41","120","""schwarz""","true","0","5","false","0.010526302591284563","""showerhead""","0.18873529531618013","0.2577359157323718","1","""off""","5","10.264000000000001"
"41","155","""schwarz""","true","0","5","false","0.010526302591284563","""showerhead""","0.01098545253754929","0.2577359157323718","1","""off""","5","9.364"
"41","215","""schwarz""","true","0","5","false","0.010526302591284563","""showerhead""","0.01098545253754929","0.4110282395904905","0.9672099927644038","""off""","5","8.712000000000003"
"41","255","""schwarz""","true","0","5","false","0.010526302591284563","""showerhead""","0.01098545253754929","0.44569278174779464","0.9362133216380688","""off""","5","8.564000000000002"
"41","270","""schwarz""","true","0","5","false","0.011726369226596369","""showerhead""","0.01098545253754929","0.44569278174779464","1","""off""","5","6.764000000000001"
"42","5","""schwarz""","true","0","5","false","0.02089675314068519","""showerhead""","0.09450769393772429","0.5763072611162267","0.4185728394266399","""off""","5","45.220000000000006"
"42","15","""schwarz""","true","0","5","false","0.02089675314068519","""showerhead""","0.30025566092552725","0.5763072611162267","0.4185728394266399","""off""","5","34.82"
"42","35","""schwarz""","true","0","5","false","0.016733754894541555","""showerhead""","0.3142417412356788","0.5763072611162267","0.4185728394266399","""off""","5","17.44"
"42","60","""schwarz""","true","0","5","false","0.016733754894541555","""showerhead""","0.40532814227129116","0.5903304162983767","0.4185728394266399","""off""","5","16.212"
"42","65","""schwarz""","true","0","5","false","0.016733754894541555","""showerhead""","0.40532814227129116","0.5903304162983767","0.2697060399852808","""off""","5","14.312"
"42","240","""schwarz""","true","0","5","false","0.013404222901402429","""showerhead""","0.22685792912800418","0.551312124182411","0.20122224600314526","""off""","5","13.312"
"42","260","""schwarz""","true","0","5","false","0.013184057354916191","""showerhead""","0.22685792912800418","0.551312124182411","0.20122224600314526","""off""","5","13.164000000000001"
"43","5","""schwarz""","true","0","5","false","0.023866749982642002","""showerhead""","0.9761055479537561","0.15516841287692917","0.7608034853091","""off""","5","32.712"
"43","10","""schwarz""","true","0","5","false","0.023866749982642002","""showerhead""","0.9761055479537561","0.2252893707343912","0.7608034853091","""off""","5","30.911999999999995"
"43","40","""schwarz""","true","0","5","false","0.023866749982642002","""showerhead""","0.9223651723905456","0.2252893707343912","0.8720944156233282","""off""","5","30.240000000000006"
"43","60","""schwarz""","true","0","5","false","0.021786326982037228","""showerhead""","0.9223651723905456","0.2252893707343912","0.8720944156233282","""off""","5","26.312"
"43","105","""schwarz""","true","0","5","false","0.017645983192111712","""showerhead""","0.9223651723905456","0.2252893707343912","0.8720944156233282","""off""","5","21.412000000000003"
"43","110","""schwarz""","true","0","5","false","0.017645983192111712","""showerhead""","0.9223651723905456","0.3017437344961852","0.8720944156233282","""off""","5","21.012"
"43","115","""schwarz""","true","0","5","false","0.017645983192111712","""showerhead""","0.9223651723905456","0.3990427053109043","0.8720944156233282","""off""","5","18.864"
"43","120","""schwarz""","true","0","5","false","0.017645983192111712","""showerhead""","0.9223651723905456","0.3990427053109043","0.9522899938545543","""off""","5","17.412"
"43","155","""schwarz""","true","0","5","false","0.017645983192111712","""showerhead""","0.9223651723905456","0.3990427053109043","0.9295189270250517","""off""","5","17.064000000000004"
"43","175","""schwarz""","true","0","5","false","0.017645983192111712","""showerhead""","0.9223651723905456","0.545849307425636","0.9295189270250517","""off""","5","16.863999999999997"
"43","185","""schwarz""","true","0","5","false","0.017645983192111712","""showerhead""","0.7854176042448278","0.545849307425636","0.9295189270250517","""off""","5","14.364"
"44","5","""schwarz""","true","0","5","false","0.004444878408569685","""showerhead""","0.5154194761281001","0.31933886561029556","0.9576292219892236","""off""","5","1025.88"
"44","10","""schwarz""","true","0","5","false","0.011092459889422262","""showerhead""","0.5154194761281001","0.31933886561029556","0.9576292219892236","""off""","5","14.880000000000003"
"44","20","""schwarz""","true","0","5","false","0.01327054819491655","""showerhead""","0.5676286721013867","0.31933886561029556","0.9576292219892236","""off""","5","14.512"
"44","55","""schwarz""","true","0","5","false","0.015025892919215907","""showerhead""","0.515825300568853","0.4236123111353175","1","""off""","5","12.664000000000001"
"44","60","""schwarz""","true","0","5","false","0.015025892919215907","""showerhead""","0.5390851228121624","0.4236123111353175","1","""off""","5","12.612"
"44","100","""schwarz""","true","0","5","false","0.012024432086800072","""showerhead""","0.4132431886344827","0.4236123111353175","1","""off""","5","12.463999999999999"
"44","130","""schwarz""","true","0","5","false","0.013624815169955496","""showerhead""","0.4320294043915198","0.4236123111353175","1","""off""","5","11.712"
"44","140","""schwarz""","true","0","5","false","0.012899813680665203","""showerhead""","0.35945540778230056","0.4236123111353175","1","""off""","5","10.412"
"44","185","""schwarz""","true","0","5","false","0.011748027639688016","""showerhead""","0.19366509698761494","0.4236123111353175","1","""off""","5","9.812"
"44","220","""schwarz""","true","0","5","false","0.011020624066997291","""showerhead""","0.17109230704648656","0.43963784122490074","1","""off""","5","9.364000000000003"
"45","5","""schwarz""","true","0","5","false","0.03870685654936261","""showerhead""","0.7440830559693028","0.34809491060835307","0.5402693889357537","""off""","5","1066.92"
"45","80","""schwarz""","true","0","5","false","0.032261554703231526","""showerhead""","0.4692854754180069","0.43110287115600676","0.26616684395431556","""off""","5","1064.82"
"45","90","""schwarz""","true","0","5","false","0.027944476453002375","""showerhead""","0.4692854754180069","0.43110287115600676","0.26616684395431556","""off""","5","1061.22"
"45","95","""schwarz""","true","0","5","false","0.027944476453002375","""showerhead""","0.4692854754180069","0.43110287115600676","0.2335928639008787","""off""","5","1059.92"
"45","100","""schwarz""","true","0","5","false","0.027944476453002375","""showerhead""","0.48442337524830675","0.43110287115600676","0.2335928639008787","""off""","5","1056.52"
"45","105","""schwarz""","true","0","5","false","0.024792105409986553","""showerhead""","0.48442337524830675","0.43110287115600676","0.2335928639008787","""off""","5","1053.92"
"45","120","""schwarz""","true","0","5","false","0.024792105409986553","""showerhead""","0.48442337524830675","0.43110287115600676","0.2616810972582676","""off""","5","1051.92"
"45","125","""schwarz""","true","0","5","false","0.024792105409986553","""showerhead""","0.48572448122234946","0.43110287115600676","0.2616810972582676","""off""","5","1049.22"
"45","135","""schwarz""","true","0","5","false","0.024792105409986553","""showerhead""","0.48572448122234946","0.4607053809146259","0.2616810972582676","""off""","5","50.82"
"45","145","""schwarz""","true","0","5","false","0.024792105409986553","""showerhead""","0.5881644340876613","0.47821249755538825","0.3207694543635853","""off""","5","43.02"
"45","155","""schwarz""","true","0","5","false","0.01854199801653038","""showerhead""","0.5881644340876613","0.47821249755538825","0.3207694543635853","""off""","5","24.811999999999998"
"45","160","""schwarz""","true","0","5","false","0.01854199801653038","""showerhead""","0.6691989879136504","0.47821249755538825","0.3207694543635853","""off""","5","22.012"
"45","170","""schwarz""","true","0","5","false","0.0175120400167034","""showerhead""","0.6691989879136504","0.47821249755538825","0.36357728852012233","""off""","5","21.012"
"45","175","""schwarz""","true","0","5","false","0.01434456243721638","""showerhead""","0.6691989879136504","0.47821249755538825","0.36357728852012233","""off""","5","19.364000000000004"
"45","180","""schwarz""","true","0","5","false","0.01434456243721638","""showerhead""","0.6691989879136504","0.45124957083707057","0.36357728852012233","""off""","5","16.664"
"46","5","""schwarz""","true","0","5","false","0.03396479443974095","""showerhead""","0.7789363281185161","0.7093639697020957","0.6572921834169777","""off""","5","31.22"
"46","15","""schwarz""","true","0","5","false","0.03396479443974095","""showerhead""","0.9229725097845375","0.7093639697020957","0.6572921834169777","""off""","5","21.812000000000005"
"46","25","""schwarz""","true","0","5","false","0.03396479443974095","""showerhead""","0.9229725097845375","0.7093639697020957","0.7725231997745329","""off""","5","20.864000000000004"
"46","30","""schwarz""","true","0","5","false","0.03396479443974095","""showerhead""","0.9229725097845375","0.7868355346921547","0.7725231997745329","""off""","5","19.98"
"46","50","""schwarz""","true","0","5","false","0.03324867598245994","""showerhead""","0.8525498084918787","0.7868355346921547","0.7725231997745329","""off""","5","17.064"
"46","60","""schwarz""","true","0","5","false","0.03324867598245994","""showerhead""","0.8525498084918787","0.7868355346921547","0.8328092178292559","""off""","5","16.864"
"46","65","""schwarz""","true","0","5","false","0.03324867598245994","""showerhead""","0.8103527397629428","0.7868355346921547","0.8328092178292559","""off""","5","14.163999999999998"
"46","130","""schwarz""","true","0","5","false","0.032550754147886475","""showerhead""","0.7956101250980112","0.7868355346921547","0.8328092178292559","""off""","5","13.964"
"46","250","""schwarz""","true","0","5","false","0.032550754147886475","""showerhead""","0.7443353525729277","0.7870988768941822","0.8328092178292559","""off""","5","13.512"
"46","275","""schwarz""","true","0","5","false","0.032550754147886475","""showerhead""","0.7443353525729277","0.7870988768941822","0.8370002208447431","""off""","5","13.511999999999999"
"47","5","""schwarz""","true","0","5","false","0.013238168500650087","""showerhead""","0.15737996732560955","0.4620824036209723","0.7562867380917605","""off""","5","10.612000000000002"
"47","85","""schwarz""","true","0","5","false","0.013238168500650087","""showerhead""","0.18664877505741848","0.5756841120857428","1","""off""","5","8.963999999999999"
"47","105","""schwarz""","true","0","5","false","0.013238168500650087","""showerhead""","0.2006600469928168","0.5756841120857428","0.9276558394422861","""off""","5","8.712"
"47","125","""schwarz""","true","0","5","false","0.013238168500650087","""showerhead""","0.21204064923594979","0.5756841120857428","0.9276558394422861","""off""","5","7.192"
"47","185","""schwarz""","true","0","5","false","0.013238168500650087","""showerhead""","0.023196596646766404","0.5756841120857428","0.9276558394422861","""off""","5","7.0920000000000005"
"47","230","""schwarz""","true","0","5","false","0.013238168500650087","""showerhead""","0","0.6191986756256275","0.9276558394422861","""off""","5","6.892000000000001"
"47","235","""schwarz""","true","0","5","false","0.013238168500650087","""showerhead""","0","0.6793756395497426","0.9276558394422861","""off""","5","5.908"
"48","5","""schwarz""","true","0","5","false","0.03043834224587057","""showerhead""","0.9148003562923416","0.5067408634493104","0.18117262258017963","""off""","5","43.120000000000005"
"48","20","""schwarz""","true","0","5","false","0.03043834224587057","""showerhead""","0.9148003562923416","0.5067408634493104","0.12519893659038028","""off""","5","41.019999999999996"
"48","25","""schwarz""","true","0","5","false","0.03043834224587057","""showerhead""","0.9829152083281625","0.5067408634493104","0.12519893659038028","""off""","5","34.64"
"48","45","""schwarz""","true","0","5","false","0.03043834224587057","""showerhead""","0.9829152083281625","0.5067408634493104","0.18577407353520284","""off""","5","34.312000000000005"
"48","50","""schwarz""","true","0","5","false","0.03043834224587057","""showerhead""","0.9829152083281625","0.5554426644824088","0.18577407353520284","""off""","5","32.612"
"48","65","""schwarz""","true","0","5","false","0.03043834224587057","""showerhead""","0.9829152083281625","0.5760015747521615","0.18577407353520284","""off""","5","31.811999999999998"
"48","70","""schwarz""","true","0","5","false","0.03043834224587057","""showerhead""","0.9829152083281625","0.5760015747521615","0.12474721253949202","""off""","5","31.112000000000002"
"48","90","""schwarz""","true","0","5","false","0.03043834224587057","""showerhead""","0.9829152083281625","0.6668201542402782","0.1521271291623679","""off""","5","25.112000000000002"
"48","110","""schwarz""","true","0","5","false","0.03043834224587057","""showerhead""","0.9976251364746638","0.7103834636065052","0.1521271291623679","""off""","5","23.712000000000003"
"48","125","""schwarz""","true","0","5","false","0.03043834224587057","""showerhead""","0.9976251364746638","0.7103834636065052","0.12332929336507262","""off""","5","23.580000000000002"
"48","180","""schwarz""","true","0","5","false","0.028009272193283623","""showerhead""","0.9976251364746638","0.6752279617139946","0.2531973189584294","""off""","5","23.180000000000003"
"48","190","""schwarz""","true","0","5","false","0.028009272193283623","""showerhead""","0.9976251364746638","0.6752279617139946","0.3578707597944756","""off""","5","22.264000000000003"
"48","225","""schwarz""","true","0","5","false","0.028009272193283623","""showerhead""","0.9976251364746638","0.6744580226121732","0.4427058335821342","""off""","5","21.464000000000006"
"48","245","""schwarz""","true","0","5","false","0.028009272193283623","""showerhead""","0.9976251364746638","0.6744580226121732","0.5306587095423747","""off""","5","20.312"
"48","270","""schwarz""","true","0","5","false","0.030101830811583175","""showerhead""","1","0.6744580226121732","0.5306587095423747","""off""","5","20.112000000000002"
