"search-number","evaluation","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","fitness","num-replicates","best-fitness-so-far"
"5","48","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004866426816634526","""showerhead""","0.10038336055866257","0.3952825924112039","0.5704428312480123","29.053","4","28.0335"
"5","52","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004866426816634526","""showerhead""","0.10038336055866257","0.5425330106571665","0.5704428312480123","29.0875","4","28.0335"
"5","56","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004866426816634526","""showerhead""","0.10038336055866257","0.6406884682759109","0.5704428312480123","28.753","4","28.0335"
"5","60","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004866426816634526","""showerhead""","0.1354030165321345","0.6406884682759109","0.5704428312480123","28.976","4","28.0335"
"5","64","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004866426816634526","""showerhead""","0.09156315525011718","0.6406884682759109","0.5704428312480123","28.3885","4","28.0335"
"5","68","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004866426816634526","""showerhead""","0.09156315525011718","0.5159842602992255","0.5704428312480123","28.758499999999998","4","28.0335"
"5","72","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010235395855962023","""showerhead""","0.09156315525011718","0.5159842602992255","0.5704428312480123","28.536","4","28.0335"
"5","76","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010235395855962023","""showerhead""","0.1231428557184727","0.5159842602992255","0.5704428312480123","28.668","4","28.0335"
"5","80","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010235395855962023","""showerhead""","0.21710652223182572","0.5159842602992255","0.5704428312480123","28.6145","4","28.0335"
"5","84","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010235395855962023","""showerhead""","0.21710652223182572","0.6545123621116208","0.5704428312480123","28.484","4","28.0335"
"5","88","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010235395855962023","""showerhead""","0.21710652223182572","0.6545123621116208","0.5287102858142301","28.4785","4","28.0335"
"5","92","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010235395855962023","""showerhead""","0.1401843163535346","0.6545123621116208","0.40095726478815796","28.88","4","28.0335"
"5","96","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010235395855962023","""showerhead""","0.24773914346467538","0.6545123621116208","0.5287102858142301","28.716500000000003","4","28.0335"
"5","100","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008573864133495934","""showerhead""","0.24773914346467538","0.7208980497026144","0.5287102858142301","28.2915","4","28.0335"
"5","104","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008573864133495934","""showerhead""","0.24773914346467538","0.8591665374512054","0.5287102858142301","28.9195","4","28.0335"
"5","108","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008573864133495934","""showerhead""","0.3212991877530973","0.7208980497026144","0.6392459062789353","28.377","4","28.0335"
"5","112","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0110126165695042","""showerhead""","0.3212991877530973","0.7208980497026144","0.6392459062789353","28.796499999999998","4","28.0335"
"5","116","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008573864133495934","""showerhead""","0.3212991877530973","0.7208980497026144","0.7919696958919918","28.887999999999998","4","28.0335"
"5","120","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.3212991877530973","0.7167191408553529","0.7919696958919918","28.673000000000002","4","28.0335"
"5","124","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.3212991877530973","0.8404114658958141","0.7919696958919918","28.3705","4","28.0335"
"5","128","1000","""suslab""","""schwarz-alternative""","true","0","false","0.011223713956705171","""showerhead""","0.32899569786038224","0.8404114658958141","0.7919696958919918","28.9535","4","28.0335"
"5","132","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.3212991877530973","0.8404114658958141","0.6891561049650353","29.005000000000003","4","28.0335"
"5","136","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.3212991877530973","0.8404114658958141","0.5988784693420659","28.074","4","28.0335"
"5","140","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.3212991877530973","0.8273681622663012","0.5988784693420659","28.674500000000002","4","28.0335"
"5","144","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.3212991877530973","0.6405551350740616","0.5988784693420659","28.8445","4","28.0335"
"5","148","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.3212991877530973","0.6101645647467904","0.5988784693420659","28.805","4","28.0335"
"5","152","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.5521400121573703","0.6101645647467904","0.5988784693420659","28.5965","4","28.0335"
"5","156","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007058505507194889","""showerhead""","0.5521400121573703","0.6447994617919134","0.5988784693420659","28.899","4","28.0335"
"5","160","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.5521400121573703","0.6101645647467904","0.6523508222736809","28.9565","4","28.0335"
"5","164","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.6634564737166184","0.6101645647467904","0.6523508222736809","28.356","4","28.0335"
"5","168","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.5999199695192912","0.6101645647467904","0.6523508222736809","28.2725","4","28.0335"
"5","172","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.5492908738750364","0.6101645647467904","0.6523508222736809","28.67","4","28.0335"
"5","176","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.7651520587960159","0.6101645647467904","0.6523508222736809","28.619500000000002","4","28.0335"
"5","180","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.7651520587960159","0.7088225995486128","0.6523508222736809","29.151500000000002","4","28.0335"
"5","184","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.7651520587960159","0.7493119856766629","0.6014027680110461","28.8945","4","28.0335"
"5","188","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.7446776558216294","0.7493119856766629","0.6014027680110461","28.928","4","28.0335"
"5","192","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.7446776558216294","0.7179755316243411","0.6014027680110461","28.464000000000002","4","28.0335"
"5","196","1000","""suslab""","""schwarz-alternative""","true","0","false","0.012582307290731457","""showerhead""","0.7446776558216294","0.7179755316243411","0.6014027680110461","28.766000000000002","4","28.0335"
"5","200","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.7446776558216294","0.6180686247871848","0.6014027680110461","28.4175","4","28.0335"
"5","204","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.7446776558216294","0.6703133545075295","0.6014027680110461","28.322499999999998","4","28.0335"
"5","208","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009486193641167512","""showerhead""","0.6619766520335063","0.6703133545075295","0.6014027680110461","28.297","4","28.0335"
"5","212","1000","""suslab""","""schwarz-alternative""","true","0","false","0.0067918831275269225","""showerhead""","0.6619766520335063","0.6703133545075295","0.6014027680110461","28.657000000000004","4","28.0335"
"5","216","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009669352289626877","""showerhead""","0.6619766520335063","0.6703133545075295","0.6014027680110461","28.316000000000003","4","28.0335"
"5","220","1000","""suslab""","""schwarz-alternative""","true","0","false","0.012269926781219067","""showerhead""","0.6619766520335063","0.6703133545075295","0.6014027680110461","28.916000000000004","4","28.0335"
"5","224","1000","""suslab""","""schwarz-alternative""","true","0","false","0.012269926781219067","""showerhead""","0.7788631060094533","0.6703133545075295","0.6014027680110461","28.793000000000003","4","28.0335"
"5","228","1000","""suslab""","""schwarz-alternative""","true","0","false","0.012269926781219067","""showerhead""","0.8338169180637717","0.6703133545075295","0.6014027680110461","28.5485","4","28.0335"
"5","232","1000","""suslab""","""schwarz-alternative""","true","0","false","0.012269926781219067","""showerhead""","0.7329877673998878","0.6703133545075295","0.6014027680110461","28.5565","4","28.0335"
"5","236","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008477819614579678","""showerhead""","0.7329877673998878","0.6703133545075295","0.6014027680110461","28.1735","4","28.0335"
"5","240","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004","""showerhead""","0.7329877673998878","0.6703133545075295","0.6014027680110461","28.1215","4","28.0335"
"5","244","1000","""suslab""","""schwarz-alternative""","true","0","false","0.005140220703528606","""showerhead""","0.7329877673998878","0.6703133545075295","0.6014027680110461","29.241","4","28.0335"
"5","248","1000","""suslab""","""schwarz-alternative""","true","0","false","0.004","""showerhead""","0.7329877673998878","0.7204707293540766","0.6014027680110461","28.491500000000002","4","28.0335"
"5","252","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010085810553137417","""showerhead""","0.7329877673998878","0.6703133545075295","0.6014027680110461","28.5015","4","28.0335"
"5","256","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010085810553137417","""showerhead""","0.7329877673998878","0.6703133545075295","0.4265773544800593","28.274500000000003","4","28.0335"
"5","260","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010085810553137417","""showerhead""","0.7329877673998878","0.6044967107210543","0.4265773544800593","28.325","4","28.0335"
"5","264","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010085810553137417","""showerhead""","0.7329877673998878","0.40153853229353853","0.4265773544800593","28.684","4","28.0335"
"5","268","1000","""suslab""","""schwarz-alternative""","true","0","false","0.008686214376580896","""showerhead""","0.7329877673998878","0.40153853229353853","0.4265773544800593","28.9545","4","28.0335"
"5","272","1000","""suslab""","""schwarz-alternative""","true","0","false","0.009202262100414615","""showerhead""","0.7329877673998878","0.40153853229353853","0.4265773544800593","28.957500000000003","4","28.0335"
"5","276","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010085810553137417","""showerhead""","0.6818357583724152","0.40153853229353853","0.4265773544800593","28.301499999999997","4","28.0335"
"5","280","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010085810553137417","""showerhead""","0.5978819699731709","0.40153853229353853","0.4265773544800593","28.9235","4","28.0335"
"5","284","1000","""suslab""","""schwarz-alternative""","true","0","false","0.010085810553137417","""showerhead""","0.5205070513464319","0.40153853229353853","0.4265773544800593","28.860500000000002","4","28.0335"
"5","288","1000","""suslab""","""schwarz-alternative""","true","0","false","0.007490003904510427","""showerhead""","0.5205070513464319","0.40153853229353853","0.4265773544800593","28.608","4","28.0335"
"5","292","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01511499511923096","""showerhead""","0.5205070513464319","0.40153853229353853","0.4265773544800593","28.0125","4","28.0125"
"5","296","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01511499511923096","""showerhead""","0.5205070513464319","0.40153853229353853","0.4262365113387434","28.8435","4","28.0125"
"5","300","1000","""suslab""","""schwarz-alternative""","true","0","false","0.01511499511923096","""showerhead""","0.5004196790310297","0.40153853229353853","0.4265773544800593","28.671","4","28.0125"
